serie_id,fecha_hora,serie,mac,firmware,patron,patron_original,valor_certificado,tipo_lamina,color,orientacion,codigo,disparo,respuesta_bruta,x,descartado,motivo_descarte,veredicto,nota,aceptada,elegida,colocacion
S002,"2026-09-19T14:15:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,14,"::1460",1460,0,,A5,banco paso 4 (A5-INICIO),0,0,4
S002,"2026-09-19T14:15:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,15,"::1453",1453,0,,A5,banco paso 4 (A5-INICIO),0,0,4
S002,"2026-09-19T14:15:39-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,16,"::1455",1455,0,,A5,banco paso 4 (A5-INICIO),0,0,4
S002,"2026-09-19T14:15:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,17,"::1415",1415,0,,A5,banco paso 4 (A5-INICIO),0,0,5
S002,"2026-09-19T14:15:49-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,18,"::1421",1421,0,,A5,banco paso 4 (A5-INICIO),0,0,5
S002,"2026-09-19T14:15:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,19,"::1425",1425,0,,A5,banco paso 4 (A5-INICIO),0,0,5
S002,"2026-09-19T14:15:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P22,P22,334,IV,amarillo,0,e,20,"::1419",1419,0,,A5,banco paso 4 (A5-INICIO),0,0,5
S003,"2026-09-19T14:16:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,1,"::2102",2102,0,,A5,banco paso 5 (A5-INICIO),0,0,1
S003,"2026-09-19T14:16:16-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,2,"::2112",2112,0,,A5,banco paso 5 (A5-INICIO),0,0,1
S003,"2026-09-19T14:16:17-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,3,"::2113",2113,0,,A5,banco paso 5 (A5-INICIO),0,0,1
S003,"2026-09-19T14:16:19-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,4,"::2106",2106,0,,A5,banco paso 5 (A5-INICIO),0,0,1
S003,"2026-09-19T14:16:28-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,5,"::2121",2121,0,,A5,banco paso 5 (A5-INICIO),0,0,2
S003,"2026-09-19T14:16:29-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,6,"::2131",2131,0,,A5,banco paso 5 (A5-INICIO),0,0,2
S003,"2026-09-19T14:16:31-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,7,"::2126",2126,0,,A5,banco paso 5 (A5-INICIO),0,0,2
S003,"2026-09-19T14:16:33-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,8,"::2132",2132,0,,A5,banco paso 5 (A5-INICIO),0,0,2
S003,"2026-09-19T14:16:41-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,9,"::2073",2073,0,,A5,banco paso 5 (A5-INICIO),0,0,3
S003,"2026-09-19T14:16:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,10,"::2088",2088,0,,A5,banco paso 5 (A5-INICIO),0,0,3
S003,"2026-09-19T14:16:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,11,"::2083",2083,0,,A5,banco paso 5 (A5-INICIO),0,0,3
S003,"2026-09-19T14:16:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,12,"::2090",2090,0,,A5,banco paso 5 (A5-INICIO),0,0,3
S003,"2026-09-19T14:16:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,13,"::2093",2093,0,,A5,banco paso 5 (A5-INICIO),0,0,4
S003,"2026-09-19T14:16:56-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,14,"::2100",2100,0,,A5,banco paso 5 (A5-INICIO),0,0,4
S003,"2026-09-19T14:16:58-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,15,"::2102",2102,0,,A5,banco paso 5 (A5-INICIO),0,0,4
S003,"2026-09-19T14:16:59-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,16,"::2101",2101,0,,A5,banco paso 5 (A5-INICIO),0,0,4
S003,"2026-09-19T14:17:09-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,17,"::2151",2151,0,,A5,banco paso 5 (A5-INICIO),0,0,5
S003,"2026-09-19T14:17:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,18,"::2153",2153,0,,A5,banco paso 5 (A5-INICIO),0,0,5
S003,"2026-09-19T14:17:12-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,19,"::2160",2160,0,,A5,banco paso 5 (A5-INICIO),0,0,5
S003,"2026-09-19T14:17:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P28,P28,484,IX,blanco,0,e,20,"::2167",2167,0,,A5,banco paso 5 (A5-INICIO),0,0,5
S004,"2026-09-19T14:17:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,1,"::3292",3292,0,,A5,banco paso 6 (A5-INICIO),0,0,1
S004,"2026-09-19T14:17:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,2,"::3288",3288,0,,A5,banco paso 6 (A5-INICIO),0,0,1
S004,"2026-09-19T14:17:56-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,3,"::3282",3282,0,,A5,banco paso 6 (A5-INICIO),0,0,1
